 19            51.16209
 20            63

 1.00000000000000         0.000000000000000
 0.100000000000000        0.000000000000000
 0.100000000000000E-01    0.000000000000000
 0.100000000000000E-02    0.000000000000000
 0.100000000000000E-03    0.000000000000000
 0.100000000000000E-04    0.000000000000000

 0.000000000000000
 1.000000000000000
 1E38

Wampler 3
Polynomial, 5
 21
 0             760
 1            -2042
 2             2111
 3            -1684
 4             3888
 5             1858
 6             11379
 7             17560
 8             39287
 9             64382
 10            113159
 11            175108
 12            273291
 13            400186
 14            581243
 15            811568
 16            1121004
 17            1506550
 18            2002767
 19            2611612
 20            3369180

1.00000000000000         2152.32624678170
1.00000000000000         2363.55173469681
1.00000000000000         779.343524331583
1.00000000000000         101.475507550350
1.00000000000000         5.64566512170752
1.00000000000000         0.112324854679312

2360.14502379268
0.999995559025820
675524.458240122

Wampler 4
Polynomial, 5
 21
 0             75901
 1            -204794
 2             204863
 3            -204436
 4             253665
 5            -200894
 6             214131
 7            -185192
 8             221249
 9            -138370
 10            315911
 11           -27644
 12            455253
 13            197434       
 14            783995       
 15            608816       
 16            1370781
 17            1303798      
 18            2205519      
 19            2408860      
 20            3444321      

 1.00000000000000         215232.624678170
 1.00000000000000         236355.173469681
 1.00000000000000         77934.3524331583
 1.00000000000000         10147.5507550350
 1.00000000000000         564.566512170752
 1.00000000000000         11.2324854679312

 236014.502379268
 0.957478440825662
 67.5524458240122

Wampler 5
Polynomial, 5
 21
 0             7590001      
 1            -20479994     
 2             20480063     
 3            -20479636
 4             25231365     
 5            -20476094     
 6             20489331     
 7            -20460392     
 8             18417449     
 9            -20413570     
 10            20591111     
 11           -20302844     
 12            18651453
 13           -20077766     
 14            21059195     
 15           -19666384     
 16            26348481
 17           -18971402     
 18            22480719     
 19           -17866340     
 20            10958421     

1.00000000000000         21523262.4678170
1.00000000000000         23635517.3469681
1.00000000000000         7793435.24331583
1.00000000000000         1014755.07550350
1.00000000000000         56456.6512170752
1.00000000000000         1123.24854679312

23601450.2379268
0.224668921574940E-02
6.7552445824012241E-03

Filippelli
Polynomial, 10
 82
-6.860120914   0.8116
-4.324130045   0.9072
-4.358625055   0.9052
-4.358426747   0.9039
-6.955852379   0.8053
-6.661145254   0.8377
-6.355462942   0.8667
-6.118102026   0.8809
-7.115148017   0.7975
-6.815308569   0.8162
-6.519993057   0.8515
-6.204119983   0.8766
-5.853871964   0.8885
-6.109523091   0.8859
-5.79832982    0.8959
-5.482672118   0.8913
-5.171791386   0.8959
-4.851705903   0.8971
-4.517126416   0.9021
-4.143573228   0.909
-3.709075441   0.9139
-3.499489089   0.9199
-6.300769497   0.8692
-5.953504836   0.8872
-5.642065153   0.89
-5.031376979   0.891
-4.680685696   0.8977
-4.329846955   0.9035
-3.928486195   0.9078
-8.56735134    0.7675
-8.363211311   0.7705
-8.107682739   0.7713
-7.823908741   0.7736
-7.522878745   0.7775
-7.218819279   0.7841
-6.920818754   0.7971
-6.628932138   0.8329
-6.323946875   0.8641
-5.991399828   0.8804
-8.781464495   0.7668
-8.663140179   0.7633
-8.473531488   0.7678
-8.247337057   0.7697
-7.971428747   0.77
-7.676129393   0.7749
-7.352812702   0.7796
-7.072065318   0.7897
-6.774174009   0.8131
-6.478861916   0.8498
-6.159517513   0.8741
-6.835647144   0.8061
-6.53165267    0.846
-6.224098421   0.8751
-5.910094889   0.8856
-5.598599459   0.8919
-5.290645224   0.8934
-4.974284616   0.894
-4.64454848    0.8957
-4.290560426   0.9047
-3.885055584   0.9129
-3.408378962   0.9209
-3.13200249    0.9219
-8.726767166   0.7739
-8.66695597    0.7681
-8.511026475   0.7665
-8.165388579   0.7703
-7.886056648   0.7702
-7.588043762   0.7761
-7.283412422   0.7809
-6.995678626   0.7961
-6.691862621   0.8253
-6.392544977   0.8602
-6.067374056   0.8809
-6.684029655   0.8301
-6.378719832   0.8664
-6.065855188   0.8834
-5.752272167   0.8898
-5.132414673   0.8964
-4.811352704   0.8963
-4.098269308   0.9074
-3.66174277    0.9119
-3.2644011     0.9228

-1467.48961422980         298.084530995537
-2772.17959193342         559.779865474950
-2316.37108160893         466.477572127796
-1127.97394098372         227.204274477751
-354.478233703349         71.6478660875927
-75.1242017393757         15.2897178747400
-10.8753180355343         2.23691159816033
-1.06221498588947         0.221624321934227
-0.670191154593408E-01    0.142363763154724E-01
-0.246781078275479E-02    0.535617408889821E-03
-0.402962525080404E-04    0.896632837373868E-05

0.334801051324544E-02
0.996727416185620
2162.43954511489

Kirby 2
Rational, 2/2, constant term
 151
 9.65          0.0082
 10.74         0.0112
 11.81         0.0149
 12.88         0.0198
 14.06         0.0248
 15.28         0.0324
 16.63         0.042
 18.19         0.0549
 19.88         0.0719
 21.84         0.0963
 24            0.1291
 26.25         0.171
 28.86         0.2314
 31.85         0.3227
 35.79         0.4809
 40.18         0.7084
 44.74         1.022
 49.53         1.458
 53.94         1.952
 58.29         2.541        
 62.63         3.223        
 67.03         3.999        
 71.25         4.852
 75.22         5.732
 79.33         6.727        
 83.56         7.835        
 87.75         9.025        
 91.93         10.267
 96.1          11.578       
 100.28        12.944       
 104.46        14.377       
 108.66        15.856       
 112.71        17.331       
 116.88        18.885       
 121.33        20.575
 125.79        22.32        
 125.79        22.303       
 128.74        23.46        
 130.27        24.06        
 133.33        25.272       
 134.79        25.853
 137.93        27.11
 139.33        27.658       
 142.46        28.924       
 143.9         29.511       
 146.91        30.71
 148.51        31.35        
 151.41        32.52        
 153.17        33.23        
 155.97        34.33        
 157.76        35.06        
 160.56        36.17        
 162.3         36.84
 165.21        38.01        
 166.9         38.67        
 169.92        39.87        
 170.32        40.03        
 171.54        40.5         
 173.79        41.37
 174.57        41.67
 176.25        42.31        
 177.34        42.73        
 179.19        43.46        
 181.02        44.14
 182.08        44.55        
 183.88        45.22        
 185.75        45.92        
 186.8         46.3         
 188.63        47           
 190.45        47.68        
 191.48        48.06
 193.35        48.74        
 195.22        49.41        
 196.23        49.76        
 198.05        50.43        
 199.97        51.11        
 201.06        51.5
 202.83        52.12
 204.69        52.76        
 205.86        53.18        
 207.58        53.78        
 209.5         54.46
 210.65        54.83        
 212.33        55.4         
 215.43        56.43        
 217.16        57.03        
 220.21        58           
 221.98        58.61        
 225.06        59.58
 226.79        60.11        
 229.92        61.1         
 231.69        61.65        
 234.77        62.59        
 236.6         63.12        
 239.63        64.03
 241.5         64.62
 244.48        65.49        
 246.4         66.03        
 249.35        66.89        
 251.32        67.42
 254.22        68.23        
 256.24        68.77        
 259.11        69.59        
 261.18        70.11        
 264.02        70.86        
 266.13        71.43        
 268.94        72.16
 271.09        72.7         
 273.87        73.4         
 276.08        73.93        
 278.83        74.6         
 281.08        75.16        
 283.81        75.82
 286.11        76.34
 288.81        76.98        
 291.08        77.48        
 293.75        78.08        
 295.99        78.6
 298.64        79.17        
 300.84        79.62        
 302.02        79.88        
 303.48        80.19        
 305.65        80.66        
 308.27        81.22        
 310.41        81.66
 313.01        82.16        
 315.12        82.59        
 317.71        83.14        
 319.79        83.5         
 322.36        84           
 324.42        84.4
 326.98        84.89
 329.01        85.26        
 331.56        85.74        
 333.56        86.07        
 336.1         86.54
 338.08        86.89        
 340.6         87.32        
 342.57        87.65        
 345.08        88.1         
 347.02        88.43        
 349.52        88.83        
 351.44        89.12
 353.93        89.54        
 355.83        89.85        
 358.32        90.25        
 360.2         90.55        
 362.67        90.93        
 364.53        91.2
 367           91.55
 371.3         92.2         

 1.6745063063E+00  8.7989634338E-02
-1.3927397867E-01  4.1182041386E-03
 2.5961181191E-03  4.1856520458E-05
-1.7241811870E-03  5.8931897355E-05
 2.1664802578E-05  2.0129761919E-07

 1.6354535131E-01

Thurber
Rational, 3/3, constant term
 37 
-3.067         80.574
-2.981         84.248       
-2.921         87.264       
-2.912         87.195
-2.84          89.076
-2.797         89.608       
-2.702         89.868       
-2.699         90.101
-2.633         92.405
-2.481         95.854       
-2.363         100.696      
-2.322         101.06       
-1.501         401.672      
-1.46          390.724      
-1.274         567.534      
-1.212         635.316      
-1.1           733.054
-1.046         759.087      
-0.915         894.206
-0.714         990.785
-0.566         1090.109
-0.545         1080.914
-0.4           1122.643
-0.309         1178.351
-0.109         1260.531
-0.103         1273.514
 0.01          1288.339
 0.119         1327.543
 0.377         1353.863
 0.79          1414.509
 0.963         1425.208
 1.006         1421.384
 1.115         1442.962
 1.572         1464.35
 1.841         1468.705
 2.047         1447.894
 2.2           1457.628

1.2881396800E+03  4.6647963344E+00
1.4910792535E+03  3.9571156086E+01
5.8323836877E+02  2.8698696102E+01
7.5416644291E+01  5.5675370270E+00
9.6629502864E-01  3.1333340687E-02
3.9797285797E-01  1.4984928198E-02
4.9727297349E-02  6.5842344623E-03

1.3714600784E+01

Hahn 1
Rational, 3/3, constant term
 236
 24.41         0.591
 34.82         1.547
 44.09         2.902
 45.07         2.894        
 54.98         4.703        
 65.51         6.307        
 70.53         7.03
 75.7          7.898
 89.57         9.47         
 91.14         9.484        
 96.4          10.072
 97.19         10.163       
 114.26        11.615
 120.25        12.005
 127.08        12.478       
 133.55        12.982       
 133.61        12.97
 158.67        13.926       
 172.74        14.452       
 171.31        14.404       
 202.14        15.19        
 220.55        15.55        
 221.05        15.528       
 221.39        15.499       
 250.99        16.131
 268.99        16.438
 271.8         16.387       
 271.97        16.549       
 321.31        16.872
 321.69        16.83        
 330.14        16.926
 333.03        16.907
 333.47        16.966       
 340.77        17.06        
 345.65        17.122
 373.11        17.311       
 373.79        17.355       
 411.82        17.668       
 419.51        17.767       
 421.59        17.803       
 422.02        17.765       
 422.47        17.768       
 422.61        17.736
 441.75        17.858
 447.41        17.877       
 448.7         17.912       
 472.89        18.046
 476.69        18.085       
 522.47        18.291
 522.62        18.357
 524.43        18.426       
 546.75        18.584       
 549.53        18.61
 575.29        18.87        
 576           18.795       
 625.55        19.111       
 20.15         0.367
 28.78         0.796
 29.57         0.892
 37.41         1.903        
 39.12         2.15
 50.24         3.697
 61.38         5.87         
 66.25         6.421        
 73.42         7.422
 95.52         9.944        
 107.32        11.023
 122.04        11.87
 134.03        12.786       
 163.19        14.067       
 163.48        13.974
 175.7         14.462       
 179.86        14.464       
 211.27        15.381       
 217.78        15.483       
 219.14        15.59        
 262.52        16.075       
 268.01        16.347       
 268.62        16.181
 336.25        16.915
 337.23        17.003       
 339.33        16.978       
 427.38        17.756
 428.58        17.808       
 432.68        17.868
 528.99        18.481
 531.08        18.486       
 628.34        19.09        
 253.24        16.062
 273.13        16.337       
 273.66        16.345       
 282.1         16.388       
 346.62        17.159       
 347.19        17.116       
 348.78        17.164       
 351.18        17.123       
 450.1         17.979
 450.35        17.974
 451.92        18.007       
 455.56        17.993       
 552.22        18.523
 553.56        18.669       
 555.74        18.617
 652.59        19.371
 656.2         19.33        
 14.13         0.08
 20.41         0.248
 31.3          1.089        
 33.84         1.418        
 39.7          2.278        
 48.83         3.624        
 54.5          4.574        
 60.41         5.556        
 72.77         7.267        
 75.25         7.695
 86.84         9.136
 94.88         9.959        
 96.4          9.957        
 117.37        11.6         
 139.08        13.138       
 147.73        13.564
 158.63        13.871
 161.84        13.994       
 192.11        14.947       
 206.76        15.473
 209.07        15.379       
 213.32        15.455       
 226.44        15.908       
 237.12        16.114       
 330.9         17.071       
 358.72        17.135       
 370.77        17.282       
 372.72        17.368
 396.24        17.483
 416.59        17.764       
 484.02        18.185       
 495.47        18.271       
 514.78        18.236       
 515.65        18.237
 519.47        18.523
 544.47        18.627       
 560.11        18.665       
 620.77        19.086
 18.97         0.214
 28.93         0.943
 33.91         1.429        
 40.03         2.241        
 44.66         2.951        
 49.87         3.782        
 55.16         4.757        
 60.9          5.602
 72.08         7.169
 85.15         8.92         
 97.06         10.055       
 119.63        12.035       
 133.27        12.861       
 143.84        13.436
 161.91        14.167
 180.67        14.755       
 198.44        15.168       
 226.86        15.651
 229.65        15.746       
 258.27        16.216       
 273.77        16.445       
 339.15        16.965       
 350.13        17.121       
 362.75        17.206       
 371.03        17.25        
 393.32        17.339
 448.53        17.793
 473.78        18.123       
 511.12        18.49        
 524.7         18.566       
 548.75        18.645       
 551.64        18.706
 574.02        18.924
 623.86        19.1         
 21.46         0.375
 24.33         0.471
 33.43         1.504        
 39.22         2.204        
 44.18         2.813        
 55.02         4.765        
 94.33         9.835        
 96.44         10.04        
 118.82        11.946       
 128.48        12.596
 141.94        13.303
 156.92        13.922       
 171.65        14.44        
 190           14.951       
 223.26        15.627       
 223.88        15.639
 231.5         15.814
 265.05        16.315       
 269.44        16.334       
 271.78        16.43
 273.46        16.423       
 334.61        17.024       
 339.79        17.009       
 349.52        17.165       
 358.18        17.134       
 377.98        17.349       
 394.77        17.576       
 429.66        17.848
 468.22        18.09
 487.27        18.276       
 519.54        18.404       
 523.03        18.519       
 612.99        19.133       
 638.59        19.074
 641.36        19.239
 622.05        19.28        
 631.5         19.101       
 663.97        19.398
 646.9         19.252       
 748.29        19.89        
 749.21        20.007       
 750.14        19.929       
 647.04        19.268       
 646.89        19.324       
 746.9         20.049       
 748.43        20.107
 747.35        20.062
 749.27        20.065       
 647.61        19.286       
 747.78        19.972       
 750.51        20.088       
 851.37        20.743
 845.97        20.83
 847.54        20.935       
 849.93        21.035       
 851.61        20.93
 849.75        21.074       
 850.98        21.085       
 848.23        20.935

 1.0776351733E+00  1.7070154742E-01
-1.2269296921E-01  1.2000289189E-02
 4.0863750610E-03  2.2508314937E-04
-1.4262662514E-06  2.7578037666E-07
-5.7609940901E-03  2.4712888219E-04
 2.4053735503E-04  1.0449373768E-05
-1.2314450199E-07  1.3027335327E-08

 8.1803852243E-02

MGH 17
Exponential, 2, constant term
 33
 0             0.844
 10            0.908
 20            0.932
 30            0.936
 40            0.925
 50            0.908
 60            0.881
 70            0.85
 80            0.818
 90            0.784
 100           0.751
 110           0.718
 120           0.685
 130           0.658
 140           0.628
 150           0.603
 160           0.58
 170           0.558
 180           0.538
 190           0.522
 200           0.506
 210           0.49
 220           0.478
 230           0.467
 240           0.457
 250           0.448
 260           0.438
 270           0.431
 280           0.424
 290           0.42
 300           0.414
 310           0.411
 320           0.406

 3.7541005211E-01  2.0723153551E-03
-1.4646871366E+00  2.2175707739E-01
 2.2122699662E-02  8.9471996575E-04
 1.9358469127E+00  2.2031669222E-01
 1.2867534640E-02  4.4861358114E-04

 1.3970497866E-03

 Lanczos 1
 Exponential, 3, no constant term
 24 
 0             2.5134
 0.05          2.044333373291
 0.1           1.668404436564
 0.15          1.366418021208
 0.2           1.123232487372
 0.25          0.9268897180037
 0.3           0.7679338563728
 0.35          0.6388775523106
 0.4           0.5337835317402
 0.45          0.4479363617347
 0.5           0.377584788435
 0.55          0.3197393199326
 0.6           0.2720130773746
 0.65          0.2324965529032
 0.7           0.1996589546065
 0.75          0.1722704126914
 0.8           0.1493405660168
 0.85          0.1300700206922
 0.9           0.1138119324644
 0.95          0.1000415587559
 1             0.0883320908454
 1.05          0.0783354401935
 1.1           0.06976693743449
 1.15          0.06239312536719

1.5575999998E+00  1.8815731448E-10
5.0000000001E+00  1.1057500538E-10
8.6070000013E-01  1.3576062225E-10
3.0000000002E+00  3.3308253069E-10
9.5100000027E-02  5.3347304234E-11
1.0000000001E+00  2.7473038179E-10

8.9156129349E-14

Lanczos 2
Exponential, 3, no constant term
 24
 0             2.5134
 0.05          2.04433
 0.1           1.6684
 0.15          1.36642
 0.2           1.12323
 0.25          0.92689
 0.3           0.767934
 0.35          0.638878
 0.4           0.533784
 0.45          0.447936
 0.5           0.377585
 0.55          0.319739
 0.6           0.272013
 0.65          0.232497
 0.7           0.199659
 0.75          0.17227
 0.8           0.149341
 0.85          0.13007
 0.9           0.113812
 0.95          0.100042
 1             0.0883321
 1.05          0.0783354
 1.1           0.0697669
 1.15          0.0623931

1.5529016879E+00  2.3744381417E-03
5.0028798100E+00  1.3958787284E-03
8.6424689056E-01  1.7185846685E-03
3.0078283915E+00  4.1707005856E-03
9.6251029939E-02  6.6770575477E-04
1.0057332849E+00  3.3989646176E-03

1.1130395851E-06

Lanczos 3
Exponential, 3, no constant term
 24
 0             2.5134
 0.05          2.0443
 0.1           1.6684
 0.15          1.3664
 0.2           1.1232
 0.25          0.9269
 0.3           0.7679
 0.35          0.6389
 0.4           0.5338
 0.45          0.4479
 0.5           0.3776
 0.55          0.3197
 0.6           0.272
 0.65          0.2325
 0.7           0.1997
 0.75          0.1723
 0.8           0.1493
 0.85          0.1301
 0.9           0.1138
 0.95          0.1
 1             0.0883
 1.05          0.0783
 1.1           0.0698
 1.15          0.0624

1.5825685901E+00  5.8371576281E-02
4.9863565084E+00  3.4436403035E-02
8.4400777463E-01  4.1488663282E-02
2.9515951832E+00  1.0766312506E-01
8.6816414977E-02  1.7197908859E-02
9.5498101505E-01  9.7041624475E-02

2.9923229172E-05

Box BOD
Increasing exponential, no constant term
6
 1  109
 2  149
 3  149
 5  191
 7  213
 10 224

2.1380940889E+02  1.2354515176E+01
5.4723748542E-01  1.0455993237E-01

1.7088072423E+01

Misra 1a
Increasing exponential, no constant term
14
 77.6   10.07
 114.9  14.73
 141.1  17.94
 190.8  23.93
 239.9  29.61
 289    35.18
 332.8  40.02
 378.4  44.82
 434.8  50.76
 477.3  55.05
 536.8  61.01
 593.1  66.4
 689.1  75.47
 760    81.78

2.3894212918E+02  2.7070075241E+00
5.5015643181E-04  7.2668688436E-06

1.0187876330E-01

Daniel-Wood
Power
6
 1.309  2.138
 1.471  3.421
 1.49   3.597
 1.565  4.34
 1.611  4.882
 1.68   5.66

7.6886226176E-01  1.8281973860E-02
3.8604055871E+00  5.1726610913E-02

3.2853114039E-02

Ratkowsky 2
Logistic, no constant term
9
 9  8.93
 14 10.8
 21 18.59
 28 22.33
 42 39.35
 57 56.11
 63 61.73
 70 64.62
 79 67.08

7.2462237576E+01  1.7340283401E+00
6.7359200066E-02  3.4465663377E-03
2.6180768402E+00  8.8295217536E-02

1.1587725499E+00

